fir_id,officer_id,assigned_date,is_lead_officer
FIR-001821,OFF-0075,2022-12-29,True
FIR-001822,OFF-0044,2022-12-10,True
FIR-001823,OFF-0075,2022-12-29,True
FIR-001824,OFF-0106,2022-12-03,True
FIR-001825,OFF-0044,2023-01-11,True
FIR-001826,OFF-0106,2023-01-28,True
FIR-001827,OFF-0075,2023-01-20,True
FIR-001828,OFF-0013,2023-01-11,True
FIR-001829,OFF-0044,2023-02-16,True
FIR-001830,OFF-0044,2023-02-19,True
FIR-001831,OFF-0075,2023-02-01,True
FIR-001832,OFF-0106,2023-02-02,True
FIR-001833,OFF-0075,2023-03-14,True
FIR-001834,OFF-0013,2023-03-12,True
FIR-001835,OFF-0044,2023-03-19,True
FIR-001836,OFF-0075,2023-03-01,True
FIR-001837,OFF-0013,2023-04-22,True
FIR-001838,OFF-0075,2023-04-22,True
FIR-001839,OFF-0106,2023-04-21,True
FIR-001840,OFF-0013,2023-04-04,True
FIR-001841,OFF-0044,2023-05-02,True
FIR-001842,OFF-0013,2023-05-16,True
FIR-001843,OFF-0013,2023-05-02,True
FIR-001844,OFF-0075,2023-05-27,True
FIR-001845,OFF-0013,2023-06-24,True
FIR-001846,OFF-0106,2023-06-30,True
FIR-001847,OFF-0044,2023-06-08,True
FIR-001848,OFF-0075,2023-06-04,True
FIR-001849,OFF-0013,2023-07-04,True
FIR-001850,OFF-0013,2023-07-28,True
FIR-001851,OFF-0106,2023-07-15,True
FIR-001852,OFF-0106,2023-07-01,True
FIR-001853,OFF-0013,2023-08-17,True
FIR-001854,OFF-0106,2023-08-22,True
FIR-001855,OFF-0013,2023-08-03,True
FIR-001856,OFF-0013,2023-08-09,True
FIR-001857,OFF-0013,2023-08-07,True
FIR-001858,OFF-0044,2023-09-18,True
FIR-001859,OFF-0013,2023-09-08,True
FIR-001860,OFF-0106,2023-09-01,True
FIR-001861,OFF-0044,2023-09-03,True
FIR-001862,OFF-0075,2023-09-12,True
FIR-001863,OFF-0106,2023-10-25,True
FIR-001864,OFF-0044,2023-10-05,True
FIR-001865,OFF-0044,2023-10-11,True
FIR-001866,OFF-0013,2023-10-16,True
FIR-001867,OFF-0075,2023-10-14,True
FIR-001868,OFF-0075,2023-11-17,True
FIR-001869,OFF-0044,2023-11-19,True
FIR-001870,OFF-0044,2023-11-27,True
FIR-001871,OFF-0106,2023-11-12,True
FIR-001872,OFF-0075,2023-11-29,True
FIR-001873,OFF-0044,2023-12-10,True
FIR-001874,OFF-0013,2023-12-20,True
FIR-001875,OFF-0106,2023-12-15,True
FIR-001876,OFF-0075,2023-12-31,True
FIR-001877,OFF-0044,2024-01-18,True
FIR-001878,OFF-0106,2024-01-06,True
FIR-001879,OFF-0013,2024-01-20,True
FIR-001880,OFF-0044,2024-01-05,True
FIR-001881,OFF-0044,2024-02-06,True
FIR-001882,OFF-0075,2024-02-24,True
FIR-001883,OFF-0013,2024-02-17,True
FIR-001884,OFF-0013,2024-02-04,True
FIR-001885,OFF-0013,2024-03-24,True
FIR-001886,OFF-0044,2024-03-06,True
FIR-001887,OFF-0075,2024-03-25,True
FIR-001888,OFF-0044,2024-03-28,True
FIR-001889,OFF-0106,2024-04-02,True
FIR-001890,OFF-0075,2024-04-19,True
FIR-001891,OFF-0013,2024-04-10,True
FIR-001892,OFF-0044,2024-04-19,True
FIR-001893,OFF-0075,2024-05-19,True
FIR-001894,OFF-0013,2024-05-10,True
FIR-001895,OFF-0013,2024-05-02,True
FIR-001896,OFF-0044,2024-05-02,True
FIR-001897,OFF-0044,2024-06-23,True
FIR-001898,OFF-0106,2024-06-10,True
FIR-001899,OFF-0075,2024-06-15,True
FIR-001900,OFF-0013,2024-06-12,True
FIR-001901,OFF-0106,2024-07-14,True
FIR-001902,OFF-0075,2024-07-07,True
FIR-001903,OFF-0106,2024-07-11,True
FIR-001904,OFF-0075,2024-07-15,True
FIR-001905,OFF-0044,2024-08-05,True
FIR-001906,OFF-0044,2024-08-14,True
FIR-001907,OFF-0075,2024-08-06,True
FIR-001908,OFF-0013,2024-08-10,True
FIR-001909,OFF-0013,2024-08-23,True
FIR-001910,OFF-0044,2024-09-16,True
FIR-001911,OFF-0106,2024-09-22,True
FIR-001912,OFF-0075,2024-09-05,True
FIR-001913,OFF-0044,2024-09-26,True
FIR-001914,OFF-0013,2024-09-09,True
FIR-001915,OFF-0075,2024-10-14,True
FIR-001916,OFF-0044,2024-10-09,True
FIR-001917,OFF-0075,2024-10-13,True
FIR-001918,OFF-0013,2024-10-19,True
FIR-001919,OFF-0106,2024-10-25,True
FIR-001920,OFF-0044,2024-11-01,True
FIR-001921,OFF-0075,2024-11-04,True
FIR-001922,OFF-0075,2024-11-23,True
FIR-001923,OFF-0106,2024-11-05,True
FIR-001924,OFF-0106,2024-11-20,True
FIR-001925,OFF-0044,2024-12-25,True
FIR-001926,OFF-0106,2024-12-27,True
FIR-001927,OFF-0106,2024-12-13,True
FIR-001928,OFF-0044,2024-12-27,True
FIR-001929,OFF-0044,2025-01-07,True
FIR-001930,OFF-0013,2025-01-04,True
FIR-001931,OFF-0075,2025-01-05,True
FIR-001932,OFF-0075,2025-01-05,True
FIR-001933,OFF-0013,2025-02-26,True
FIR-001934,OFF-0075,2025-02-22,True
FIR-001935,OFF-0106,2025-02-13,True
FIR-001936,OFF-0013,2025-02-10,True
FIR-001937,OFF-0075,2025-03-28,True
FIR-001938,OFF-0075,2025-03-29,True
FIR-001939,OFF-0044,2025-03-06,True
FIR-001940,OFF-0044,2025-03-25,True
FIR-001941,OFF-0013,2025-04-13,True
FIR-001942,OFF-0075,2025-04-05,True
FIR-001943,OFF-0044,2025-04-21,True
FIR-001944,OFF-0075,2025-04-13,True
FIR-001945,OFF-0075,2025-05-12,True
FIR-001946,OFF-0013,2025-05-12,True
FIR-001947,OFF-0075,2025-05-27,True
FIR-001948,OFF-0044,2025-05-18,True
FIR-001949,OFF-0106,2025-06-24,True
FIR-001950,OFF-0106,2025-06-04,True
FIR-001951,OFF-0075,2025-06-01,True
FIR-001952,OFF-0075,2025-06-24,True
FIR-001953,OFF-0044,2025-07-25,True
FIR-001954,OFF-0044,2025-07-23,True
FIR-001955,OFF-0106,2025-07-02,True
FIR-001956,OFF-0044,2025-07-19,True
FIR-001957,OFF-0013,2025-08-03,True
FIR-001958,OFF-0075,2025-08-03,True
FIR-001959,OFF-0013,2025-08-13,True
FIR-001960,OFF-0044,2025-08-29,True
FIR-001961,OFF-0013,2025-08-17,True
FIR-001962,OFF-0044,2025-09-18,True
FIR-001963,OFF-0013,2025-09-02,True
FIR-001964,OFF-0013,2025-09-29,True
FIR-001965,OFF-0013,2025-09-28,True
FIR-001966,OFF-0013,2025-09-26,True
FIR-001967,OFF-0044,2025-10-02,True
FIR-001968,OFF-0013,2025-10-27,True
FIR-001969,OFF-0013,2025-10-24,True
FIR-001970,OFF-0013,2025-10-24,True
FIR-001971,OFF-0075,2025-10-09,True
FIR-001972,OFF-0013,2025-11-13,True
FIR-001973,OFF-0106,2025-11-20,True
FIR-001974,OFF-0075,2025-11-13,True
FIR-001975,OFF-0075,2025-11-23,True
FIR-001976,OFF-0106,2025-11-11,True
FIR-001977,OFF-0106,2025-12-24,True
FIR-001978,OFF-0044,2025-12-16,True
FIR-001979,OFF-0013,2025-12-07,True
FIR-001980,OFF-0106,2025-12-18,True
FIR-001981,OFF-0076,2021-01-20,True
FIR-001982,OFF-0107,2021-01-24,True
FIR-001983,OFF-0107,2021-02-25,True
FIR-001984,OFF-0107,2021-02-01,True
FIR-001985,OFF-0076,2021-03-19,True
FIR-001986,OFF-0045,2021-03-29,True
FIR-001987,OFF-0107,2021-04-23,True
FIR-001988,OFF-0076,2021-04-16,True
FIR-001989,OFF-0107,2021-05-12,True
FIR-001990,OFF-0107,2021-05-15,True
FIR-001991,OFF-0138,2021-06-15,True
FIR-001992,OFF-0107,2021-06-18,True
FIR-001993,OFF-0107,2021-07-11,True
FIR-001994,OFF-0045,2021-07-22,True
FIR-001995,OFF-0076,2021-08-14,True
FIR-001996,OFF-0076,2021-08-10,True
FIR-001997,OFF-0076,2021-09-18,True
FIR-001998,OFF-0045,2021-09-05,True
FIR-001999,OFF-0138,2021-10-01,True
FIR-002000,OFF-0045,2021-10-15,True
FIR-002001,OFF-0076,2021-11-14,True
FIR-002002,OFF-0138,2021-11-06,True
FIR-002003,OFF-0045,2021-12-07,True
FIR-002004,OFF-0107,2021-12-16,True
FIR-002005,OFF-0045,2022-01-10,True
FIR-002006,OFF-0138,2022-01-03,True
FIR-002007,OFF-0076,2022-02-25,True
FIR-002008,OFF-0076,2022-02-13,True
FIR-002009,OFF-0138,2022-03-16,True
FIR-002010,OFF-0045,2022-03-19,True
FIR-002011,OFF-0107,2022-04-01,True
FIR-002012,OFF-0138,2022-04-13,True
FIR-002013,OFF-0076,2022-05-28,True
FIR-002014,OFF-0107,2022-05-28,True
FIR-002015,OFF-0107,2022-06-19,True
FIR-002016,OFF-0107,2022-06-01,True
FIR-002017,OFF-0076,2022-07-30,True
FIR-002018,OFF-0107,2022-07-04,True
FIR-002019,OFF-0138,2022-08-22,True
FIR-002020,OFF-0138,2022-08-05,True
FIR-002021,OFF-0076,2022-09-19,True
FIR-002022,OFF-0138,2022-09-17,True
FIR-002023,OFF-0076,2022-10-28,True
FIR-002024,OFF-0045,2022-10-27,True
FIR-002025,OFF-0076,2022-11-02,True
FIR-002026,OFF-0076,2022-11-22,True
FIR-002027,OFF-0076,2022-12-07,True
FIR-002028,OFF-0076,2022-12-09,True
FIR-002029,OFF-0076,2023-01-09,True
FIR-002030,OFF-0076,2023-01-10,True
FIR-002031,OFF-0138,2023-02-03,True
FIR-002032,OFF-0045,2023-02-21,True
FIR-002033,OFF-0107,2023-03-27,True
FIR-002034,OFF-0107,2023-03-31,True
FIR-002035,OFF-0076,2023-04-16,True
FIR-002036,OFF-0076,2023-04-13,True
FIR-002037,OFF-0138,2023-05-28,True
FIR-002038,OFF-0107,2023-05-26,True
FIR-002039,OFF-0045,2023-06-28,True
FIR-002040,OFF-0076,2023-06-07,True
FIR-002041,OFF-0138,2023-07-02,True
FIR-002042,OFF-0107,2023-07-09,True
FIR-002043,OFF-0107,2023-08-05,True
FIR-002044,OFF-0107,2023-08-30,True
FIR-002045,OFF-0076,2023-09-23,True
FIR-002046,OFF-0107,2023-09-09,True
FIR-002047,OFF-0107,2023-10-27,True
FIR-002048,OFF-0045,2023-10-07,True
FIR-002049,OFF-0076,2023-11-18,True
FIR-002050,OFF-0076,2023-11-15,True
FIR-002051,OFF-0076,2023-12-18,True
FIR-002052,OFF-0045,2023-12-30,True
FIR-002053,OFF-0045,2024-01-04,True
FIR-002054,OFF-0045,2024-01-13,True
FIR-002055,OFF-0107,2024-02-25,True
FIR-002056,OFF-0107,2024-02-29,True
FIR-002057,OFF-0045,2024-03-26,True
FIR-002058,OFF-0107,2024-03-30,True
FIR-002059,OFF-0045,2024-04-09,True
FIR-002060,OFF-0107,2024-04-03,True
FIR-002061,OFF-0076,2024-05-03,True
FIR-002062,OFF-0076,2024-05-23,True
FIR-002063,OFF-0138,2024-06-08,True
FIR-002064,OFF-0076,2024-06-08,True
FIR-002065,OFF-0138,2024-07-17,True
FIR-002066,OFF-0107,2024-07-19,True
FIR-002067,OFF-0045,2024-08-29,True
FIR-002068,OFF-0107,2024-08-14,True
FIR-002069,OFF-0107,2024-09-08,True
FIR-002070,OFF-0138,2024-09-04,True
FIR-002071,OFF-0045,2024-10-26,True
FIR-002072,OFF-0045,2024-10-07,True
FIR-002073,OFF-0076,2024-11-26,True
FIR-002074,OFF-0076,2024-11-18,True
FIR-002075,OFF-0107,2024-12-29,True
FIR-002076,OFF-0045,2024-12-26,True
FIR-002077,OFF-0138,2025-01-28,True
FIR-002078,OFF-0076,2025-01-19,True
FIR-002079,OFF-0045,2025-02-28,True
FIR-002080,OFF-0107,2025-02-28,True
FIR-002081,OFF-0138,2025-03-26,True
FIR-002082,OFF-0045,2025-03-23,True
FIR-002083,OFF-0076,2025-04-23,True
FIR-002084,OFF-0076,2025-04-01,True
FIR-002085,OFF-0107,2025-05-01,True
FIR-002086,OFF-0107,2025-05-18,True
FIR-002087,OFF-0138,2025-06-11,True
FIR-002088,OFF-0076,2025-06-22,True
FIR-002089,OFF-0076,2025-07-15,True
FIR-002090,OFF-0138,2025-07-09,True
FIR-002091,OFF-0045,2025-08-14,True
FIR-002092,OFF-0076,2025-08-19,True
FIR-002093,OFF-0107,2025-09-04,True
FIR-002094,OFF-0107,2025-09-01,True
FIR-002095,OFF-0107,2025-10-04,True
FIR-002096,OFF-0138,2025-10-03,True
FIR-002097,OFF-0076,2025-11-05,True
FIR-002098,OFF-0107,2025-11-16,True
FIR-002099,OFF-0045,2025-12-14,True
FIR-002100,OFF-0107,2025-12-10,True
FIR-002101,OFF-0015,2021-01-07,True
FIR-002102,OFF-0077,2021-02-12,True
FIR-002103,OFF-0139,2021-03-31,True
FIR-002104,OFF-0139,2021-04-19,True
FIR-002105,OFF-0015,2021-05-13,True
FIR-002106,OFF-0015,2021-06-14,True
FIR-002107,OFF-0139,2021-07-23,True
FIR-002108,OFF-0077,2021-08-22,True
FIR-002109,OFF-0046,2021-08-30,True
FIR-002110,OFF-0046,2021-09-29,True
FIR-002111,OFF-0046,2021-09-22,True
FIR-002112,OFF-0139,2021-10-12,True
FIR-002113,OFF-0139,2021-10-08,True
FIR-002114,OFF-0077,2021-11-16,True
FIR-002115,OFF-0046,2021-11-24,True
FIR-002116,OFF-0077,2021-12-20,True
FIR-002117,OFF-0015,2021-12-05,True
FIR-002118,OFF-0077,2022-01-16,True
FIR-002119,OFF-0015,2022-02-05,True
FIR-002120,OFF-0015,2022-03-18,True
FIR-002121,OFF-0046,2022-04-11,True
FIR-002122,OFF-0139,2022-05-20,True
FIR-002123,OFF-0077,2022-06-06,True
FIR-002124,OFF-0077,2022-07-21,True
FIR-002125,OFF-0139,2022-08-08,True
FIR-002126,OFF-0077,2022-08-23,True
FIR-002127,OFF-0077,2022-09-30,True
FIR-002128,OFF-0139,2022-09-24,True
FIR-002129,OFF-0077,2022-10-24,True
FIR-002130,OFF-0046,2022-10-05,True
FIR-002131,OFF-0077,2022-11-19,True
FIR-002132,OFF-0015,2022-11-24,True
FIR-002133,OFF-0139,2022-12-27,True
FIR-002134,OFF-0139,2022-12-13,True
FIR-002135,OFF-0046,2023-01-28,True
FIR-002136,OFF-0046,2023-02-04,True
FIR-002137,OFF-0139,2023-03-27,True
FIR-002138,OFF-0046,2023-04-04,True
FIR-002139,OFF-0139,2023-05-28,True
FIR-002140,OFF-0077,2023-06-14,True
FIR-002141,OFF-0046,2023-07-14,True
FIR-002142,OFF-0077,2023-08-11,True
FIR-002143,OFF-0046,2023-08-06,True
FIR-002144,OFF-0139,2023-09-08,True
FIR-002145,OFF-0015,2023-09-25,True
FIR-002146,OFF-0046,2023-10-05,True
FIR-002147,OFF-0015,2023-10-01,True
FIR-002148,OFF-0077,2023-11-06,True
FIR-002149,OFF-0139,2023-11-16,True
FIR-002150,OFF-0046,2023-12-30,True
FIR-002151,OFF-0015,2023-12-23,True
FIR-002152,OFF-0139,2024-01-30,True
FIR-002153,OFF-0015,2024-02-21,True
FIR-002154,OFF-0015,2024-03-12,True
FIR-002155,OFF-0077,2024-04-03,True
FIR-002156,OFF-0046,2024-05-14,True
FIR-002157,OFF-0015,2024-06-03,True
FIR-002158,OFF-0077,2024-07-28,True
FIR-002159,OFF-0046,2024-08-22,True
FIR-002160,OFF-0139,2024-08-12,True
FIR-002161,OFF-0046,2024-09-16,True
FIR-002162,OFF-0046,2024-09-27,True
FIR-002163,OFF-0046,2024-10-28,True
FIR-002164,OFF-0015,2024-10-03,True
FIR-002165,OFF-0015,2024-11-19,True
FIR-002166,OFF-0046,2024-11-18,True
FIR-002167,OFF-0139,2024-12-28,True
FIR-002168,OFF-0077,2024-12-21,True
FIR-002169,OFF-0077,2025-01-12,True
FIR-002170,OFF-0139,2025-02-26,True
FIR-002171,OFF-0077,2025-03-27,True
FIR-002172,OFF-0139,2025-04-05,True
FIR-002173,OFF-0077,2025-05-14,True
FIR-002174,OFF-0077,2025-06-01,True
FIR-002175,OFF-0046,2025-07-23,True
FIR-002176,OFF-0139,2025-08-09,True
FIR-002177,OFF-0139,2025-08-27,True
FIR-002178,OFF-0139,2025-09-23,True
FIR-002179,OFF-0046,2025-09-10,True
FIR-002180,OFF-0077,2025-10-23,True
FIR-002181,OFF-0046,2025-10-10,True
FIR-002182,OFF-0015,2025-11-07,True
FIR-002183,OFF-0139,2025-11-07,True
FIR-002184,OFF-0015,2025-12-23,True
FIR-002185,OFF-0046,2025-12-24,True
FIR-002186,OFF-0078,2021-01-10,True
FIR-002187,OFF-0016,2021-02-01,True
FIR-002188,OFF-0047,2021-03-03,True
FIR-002189,OFF-0140,2021-04-23,True
FIR-002190,OFF-0140,2021-05-25,True
FIR-002191,OFF-0109,2021-06-19,True
FIR-002192,OFF-0078,2021-07-15,True
FIR-002193,OFF-0016,2021-08-08,True
FIR-002194,OFF-0140,2021-08-16,True
FIR-002195,OFF-0047,2021-09-20,True
FIR-002196,OFF-0140,2021-09-12,True
FIR-002197,OFF-0047,2021-10-14,True
FIR-002198,OFF-0078,2021-10-05,True
FIR-002199,OFF-0140,2021-11-21,True
FIR-002200,OFF-0109,2021-11-26,True
FIR-002201,OFF-0078,2021-12-27,True
FIR-002202,OFF-0109,2021-12-23,True
FIR-002203,OFF-0140,2022-01-20,True
FIR-002204,OFF-0047,2022-02-02,True
FIR-002205,OFF-0078,2022-03-23,True
FIR-002206,OFF-0047,2022-04-20,True
FIR-002207,OFF-0140,2022-05-02,True
FIR-002208,OFF-0078,2022-06-08,True
FIR-002209,OFF-0109,2022-07-26,True
FIR-002210,OFF-0047,2022-08-07,True
FIR-002211,OFF-0016,2022-08-22,True
FIR-002212,OFF-0078,2022-09-02,True
FIR-002213,OFF-0078,2022-09-11,True
FIR-002214,OFF-0047,2022-10-14,True
FIR-002215,OFF-0109,2022-10-04,True
FIR-002216,OFF-0047,2022-11-04,True
FIR-002217,OFF-0109,2022-11-13,True
FIR-002218,OFF-0109,2022-12-27,True
FIR-002219,OFF-0016,2022-12-14,True
FIR-002220,OFF-0140,2023-01-30,True
FIR-002221,OFF-0140,2023-02-16,True
FIR-002222,OFF-0140,2023-03-10,True
FIR-002223,OFF-0047,2023-04-20,True
FIR-002224,OFF-0109,2023-05-21,True
FIR-002225,OFF-0109,2023-06-20,True
FIR-002226,OFF-0016,2023-07-14,True
FIR-002227,OFF-0016,2023-08-28,True
FIR-002228,OFF-0047,2023-08-06,True
FIR-002229,OFF-0109,2023-09-11,True
FIR-002230,OFF-0016,2023-09-09,True
FIR-002231,OFF-0140,2023-10-13,True
FIR-002232,OFF-0016,2023-10-25,True
FIR-002233,OFF-0109,2023-11-16,True
FIR-002234,OFF-0109,2023-11-13,True
FIR-002235,OFF-0109,2023-12-25,True
FIR-002236,OFF-0047,2023-12-13,True
FIR-002237,OFF-0047,2024-01-21,True
FIR-002238,OFF-0047,2024-02-26,True
FIR-002239,OFF-0016,2024-03-23,True
FIR-002240,OFF-0109,2024-04-10,True
FIR-002241,OFF-0109,2024-05-22,True
FIR-002242,OFF-0078,2024-06-06,True
FIR-002243,OFF-0140,2024-07-18,True
FIR-002244,OFF-0078,2024-08-01,True
FIR-002245,OFF-0016,2024-08-12,True
FIR-002246,OFF-0078,2024-09-17,True
FIR-002247,OFF-0078,2024-09-06,True
FIR-002248,OFF-0109,2024-10-17,True
FIR-002249,OFF-0109,2024-10-20,True
FIR-002250,OFF-0047,2024-11-01,True
FIR-002251,OFF-0016,2024-11-03,True
FIR-002252,OFF-0078,2024-12-25,True
FIR-002253,OFF-0078,2024-12-08,True
FIR-002254,OFF-0047,2025-01-19,True
FIR-002255,OFF-0047,2025-02-14,True
FIR-002256,OFF-0109,2025-03-21,True
FIR-002257,OFF-0109,2025-04-01,True
FIR-002258,OFF-0140,2025-05-20,True
FIR-002259,OFF-0109,2025-06-06,True
FIR-002260,OFF-0140,2025-07-09,True
FIR-002261,OFF-0016,2025-08-18,True
FIR-002262,OFF-0109,2025-08-07,True
FIR-002263,OFF-0047,2025-09-08,True
FIR-002264,OFF-0109,2025-09-28,True
FIR-002265,OFF-0109,2025-10-27,True
FIR-002266,OFF-0047,2025-10-27,True
FIR-002267,OFF-0078,2025-11-18,True
FIR-002268,OFF-0047,2025-11-09,True
FIR-002269,OFF-0140,2025-12-30,True
FIR-002270,OFF-0109,2025-12-08,True
FIR-002271,OFF-0110,2021-01-29,True
FIR-002272,OFF-0017,2021-02-16,True
FIR-002273,OFF-0048,2021-03-08,True
FIR-002274,OFF-0017,2021-04-28,True
FIR-002275,OFF-0017,2021-05-09,True
FIR-002276,OFF-0017,2021-06-21,True
FIR-002277,OFF-0048,2021-07-20,True
FIR-002278,OFF-0110,2021-08-27,True
FIR-002279,OFF-0110,2021-08-01,True
FIR-002280,OFF-0017,2021-09-14,True
FIR-002281,OFF-0017,2021-09-06,True
FIR-002282,OFF-0110,2021-10-29,True
FIR-002283,OFF-0017,2021-10-11,True
FIR-002284,OFF-0110,2021-11-26,True
FIR-002285,OFF-0110,2021-11-07,True
FIR-002286,OFF-0110,2021-12-27,True
FIR-002287,OFF-0110,2021-12-07,True
FIR-002288,OFF-0017,2022-01-03,True
FIR-002289,OFF-0048,2022-02-16,True
FIR-002290,OFF-0110,2022-03-26,True
FIR-002291,OFF-0048,2022-04-07,True
FIR-002292,OFF-0017,2022-05-12,True
FIR-002293,OFF-0110,2022-06-01,True
FIR-002294,OFF-0110,2022-07-12,True
FIR-002295,OFF-0048,2022-08-13,True
FIR-002296,OFF-0048,2022-08-03,True
FIR-002297,OFF-0017,2022-09-17,True
FIR-002298,OFF-0110,2022-09-28,True
FIR-002299,OFF-0017,2022-10-03,True
FIR-002300,OFF-0017,2022-10-20,True
FIR-002301,OFF-0017,2022-11-03,True
FIR-002302,OFF-0110,2022-11-14,True
FIR-002303,OFF-0048,2022-12-07,True
FIR-002304,OFF-0110,2022-12-20,True
FIR-002305,OFF-0017,2023-01-23,True
FIR-002306,OFF-0110,2023-02-28,True
FIR-002307,OFF-0048,2023-03-27,True
FIR-002308,OFF-0017,2023-04-02,True
FIR-002309,OFF-0048,2023-05-20,True
FIR-002310,OFF-0110,2023-06-01,True
FIR-002311,OFF-0110,2023-07-21,True
FIR-002312,OFF-0110,2023-08-23,True
FIR-002313,OFF-0048,2023-08-21,True
FIR-002314,OFF-0048,2023-09-06,True
FIR-002315,OFF-0017,2023-09-28,True
FIR-002316,OFF-0048,2023-10-06,True
FIR-002317,OFF-0110,2023-10-01,True
FIR-002318,OFF-0110,2023-11-30,True
FIR-002319,OFF-0017,2023-11-26,True
FIR-002320,OFF-0017,2023-12-04,True
FIR-002321,OFF-0048,2023-12-12,True
FIR-002322,OFF-0110,2024-01-09,True
FIR-002323,OFF-0110,2024-02-20,True
FIR-002324,OFF-0110,2024-03-15,True
FIR-002325,OFF-0048,2024-04-11,True
FIR-002326,OFF-0017,2024-05-05,True
FIR-002327,OFF-0048,2024-06-08,True
FIR-002328,OFF-0048,2024-07-03,True
FIR-002329,OFF-0048,2024-08-24,True
FIR-002330,OFF-0110,2024-08-19,True
FIR-002331,OFF-0048,2024-09-20,True
FIR-002332,OFF-0017,2024-09-22,True
FIR-002333,OFF-0017,2024-10-12,True
FIR-002334,OFF-0110,2024-10-02,True
FIR-002335,OFF-0048,2024-11-20,True
FIR-002336,OFF-0048,2024-11-10,True
FIR-002337,OFF-0110,2024-12-02,True
FIR-002338,OFF-0110,2024-12-23,True
FIR-002339,OFF-0048,2025-01-04,True
FIR-002340,OFF-0048,2025-02-26,True
FIR-002341,OFF-0110,2025-03-04,True
FIR-002342,OFF-0110,2025-04-03,True
FIR-002343,OFF-0017,2025-05-15,True
FIR-002344,OFF-0110,2025-06-26,True
FIR-002345,OFF-0017,2025-07-15,True
FIR-002346,OFF-0110,2025-08-09,True
FIR-002347,OFF-0048,2025-08-17,True
FIR-002348,OFF-0110,2025-09-27,True
FIR-002349,OFF-0017,2025-09-04,True
FIR-002350,OFF-0048,2025-10-20,True
FIR-002351,OFF-0048,2025-10-18,True
FIR-002352,OFF-0017,2025-11-26,True
FIR-002353,OFF-0110,2025-11-10,True
FIR-002354,OFF-0110,2025-12-17,True
FIR-002355,OFF-0110,2025-12-19,True
FIR-002356,OFF-0018,2021-01-15,True
FIR-002357,OFF-0142,2021-02-11,True
FIR-002358,OFF-0111,2021-03-24,True
FIR-002359,OFF-0142,2021-04-24,True
FIR-002360,OFF-0049,2021-05-09,True
FIR-002361,OFF-0142,2021-06-12,True
FIR-002362,OFF-0111,2021-07-07,True
FIR-002363,OFF-0142,2021-08-05,True
FIR-002364,OFF-0111,2021-08-21,True
FIR-002365,OFF-0049,2021-09-23,True
FIR-002366,OFF-0173,2021-09-11,True
FIR-002367,OFF-0111,2021-10-27,True
FIR-002368,OFF-0173,2021-10-12,True
FIR-002369,OFF-0173,2021-11-03,True
FIR-002370,OFF-0111,2021-11-20,True
FIR-002371,OFF-0111,2021-12-08,True
FIR-002372,OFF-0111,2021-12-20,True
FIR-002373,OFF-0049,2022-01-06,True
FIR-002374,OFF-0142,2022-02-19,True
FIR-002375,OFF-0111,2022-03-23,True
FIR-002376,OFF-0111,2022-04-06,True
FIR-002377,OFF-0049,2022-05-22,True
FIR-002378,OFF-0080,2022-06-03,True
FIR-002379,OFF-0049,2022-07-23,True
FIR-002380,OFF-0111,2022-08-04,True
FIR-002381,OFF-0049,2022-08-05,True
FIR-002382,OFF-0111,2022-09-25,True
FIR-002383,OFF-0018,2022-09-09,True
FIR-002384,OFF-0018,2022-10-18,True
FIR-002385,OFF-0111,2022-10-10,True
FIR-002386,OFF-0080,2022-11-04,True
FIR-002387,OFF-0080,2022-11-03,True
FIR-002388,OFF-0018,2022-12-16,True
FIR-002389,OFF-0080,2022-12-23,True
FIR-002390,OFF-0018,2023-01-08,True
FIR-002391,OFF-0173,2023-02-13,True
FIR-002392,OFF-0142,2023-03-02,True
FIR-002393,OFF-0080,2023-04-11,True
FIR-002394,OFF-0018,2023-05-22,True
FIR-002395,OFF-0173,2023-06-12,True
FIR-002396,OFF-0049,2023-07-21,True
FIR-002397,OFF-0142,2023-08-23,True
FIR-002398,OFF-0049,2023-08-01,True
FIR-002399,OFF-0142,2023-09-18,True
FIR-002400,OFF-0142,2023-09-23,True
FIR-002401,OFF-0018,2023-10-24,True
FIR-002402,OFF-0018,2023-10-01,True
FIR-002403,OFF-0018,2023-11-07,True
FIR-002404,OFF-0111,2023-11-16,True
FIR-002405,OFF-0080,2023-12-16,True
FIR-002406,OFF-0049,2023-12-29,True
FIR-002407,OFF-0142,2024-01-04,True
FIR-002408,OFF-0173,2024-02-25,True
FIR-002409,OFF-0049,2024-03-01,True
FIR-002410,OFF-0018,2024-04-03,True
FIR-002411,OFF-0173,2024-05-29,True
FIR-002412,OFF-0111,2024-06-29,True
FIR-002413,OFF-0142,2024-07-26,True
FIR-002414,OFF-0018,2024-08-25,True
FIR-002415,OFF-0111,2024-08-04,True
FIR-002416,OFF-0111,2024-09-10,True
FIR-002417,OFF-0173,2024-09-18,True
FIR-002418,OFF-0142,2024-10-08,True
FIR-002419,OFF-0173,2024-10-13,True
FIR-002420,OFF-0142,2024-11-09,True
FIR-002421,OFF-0173,2024-11-21,True
FIR-002422,OFF-0173,2024-12-26,True
FIR-002423,OFF-0142,2024-12-25,True
FIR-002424,OFF-0173,2025-01-30,True
FIR-002425,OFF-0111,2025-02-16,True
FIR-002426,OFF-0018,2025-03-12,True
FIR-002427,OFF-0142,2025-04-12,True
